Tweet ID,Date,Positive Sentiments,Neutral Sentiments,Negative Sentiments
605799924,10/14/18 15:16,0,0,0
7.55057E+17,10/14/18 15:15,0,0,-0.166666667
31888591,10/14/18 15:14,0.05,0,0
186290080,10/14/18 15:13,0.3,0,0
9.91912E+17,10/14/18 15:10,0,0,0
9.37394E+17,10/14/18 15:10,0,0,0
2184428881,10/14/18 15:09,0,0,-0.033333333
290590334,10/14/18 15:07,0,0,0
56563409,10/14/18 15:06,0,0,0
504893013,10/14/18 15:04,0,0,0
1.05082E+18,10/14/18 15:04,0.1875,0,0
24101774,10/14/18 15:02,0.2,0,0
3017796337,10/14/18 15:01,0.066666667,0,0
767658752,10/14/18 15:01,0,0,0
509348757,10/14/18 14:59,0,0,-0.166666667
1707988710,10/14/18 14:59,0,0,-0.3
140281245,10/14/18 14:59,0,0,-0.166666667
390968301,10/14/18 14:56,0,0,0
498763366,10/14/18 14:54,0.4,0,0
1.01492E+18,10/14/18 14:49,0,0,0
144325625,10/14/18 14:48,0,0,0
1319547132,10/14/18 14:46,0,0,-0.2
494676930,10/14/18 14:44,0,0,0
20482617,10/14/18 14:44,0,0,-0.166666667
470507788,10/14/18 14:42,0.05,0,0
4583468314,10/14/18 14:40,0,0,-0.166666667
25001165,10/14/18 14:38,0,0,-0.166666667
382947250,10/14/18 14:38,0.475,0,0
19513873,10/14/18 14:37,0,0,-0.166666667
5839642,10/14/18 14:37,0,0,0
7.61286E+17,10/14/18 14:37,0,0,0
3719068997,10/14/18 14:36,0,0,-0.166666667
14513611,10/14/18 14:35,0,0,0
90057155,10/14/18 14:35,0,0,-0.3
7.17148E+17,10/14/18 14:31,0.5,0,0
55472950,10/14/18 14:30,0,0,-0.166666667
1511492264,10/14/18 14:25,0.1,0,0
7.98203E+17,10/14/18 14:25,0,0,-0.166666667
3950028075,10/14/18 14:25,0,0,0
123091210,10/14/18 14:20,0,0,-0.166666667
322349396,10/14/18 14:18,0,0,0
353272992,10/14/18 14:16,0.168181818,0,0
8.07259E+17,10/14/18 14:13,0,0,0
3242998813,10/14/18 14:12,0,0,-0.133333333
55066285,10/14/18 14:09,0.358333333,0,0
16178191,10/14/18 14:08,0,0,-0.166666667
259952458,10/14/18 14:07,0,0,-0.166666667
1.02505E+18,10/14/18 14:06,0.05,0,0
