Tweet ID,Date,Positive Sentiments,Neutral Sentiments,Negative Sentiments
2369499079,10/21/18 20:58,0.5,0,0
2949205114,10/21/18 20:58,0,0,0
7.01901E+17,10/21/18 20:58,0,0,0
18314142,10/21/18 20:58,0,0,-0.01
20649332,10/21/18 20:58,0.058333333,0,0
1.01803E+18,10/21/18 20:58,0.5,0,0
49023846,10/21/18 20:58,0,0,-0.166666667
8.0006E+17,10/21/18 20:57,0.433333333,0,0
2999432241,10/21/18 20:57,0,0,0
8.54988E+17,10/21/18 20:57,0,0,0
1936240411,10/21/18 20:57,0,0,0
1.0299E+18,10/21/18 20:57,0,0,-0.3
7.01901E+17,10/21/18 20:57,0,0,0
64086159,10/21/18 20:57,0,0,-0.5625
8.70636E+17,10/21/18 20:57,0,0,0
1099500656,10/21/18 20:57,0.6,0,0
809215555,10/21/18 20:57,0,0,-0.166666667
956275626,10/21/18 20:57,0,0,0
242957285,10/21/18 20:57,0.383333333,0,0
1179710990,10/21/18 20:56,0,0,0
256740305,10/21/18 20:56,0,0,0
2453352842,10/21/18 20:56,0,0,0
4920041000,10/21/18 20:56,0.1,0,0
1.02863E+18,10/21/18 20:56,0,0,0
9.92386E+17,10/21/18 20:56,0,0,0
2999432241,10/21/18 20:56,0,0,0
1.0117E+18,10/21/18 20:56,0.233333333,0,0
1083387386,10/21/18 20:56,0,0,0
3311544643,10/21/18 20:56,0.9,0,0
1.02863E+18,10/21/18 20:56,0.35,0,0
2774831890,10/21/18 20:56,0.8,0,0
449820833,10/21/18 20:56,0,0,0
2470801380,10/21/18 20:56,0,0,0
2911897101,10/21/18 20:56,0,0,-0.40625
3289788514,10/21/18 20:56,0,0,0
49023846,10/21/18 20:56,0,0,0
7.01901E+17,10/21/18 20:55,0,0,0
1.01133E+18,10/21/18 20:55,0,0,-0.220493197
9.89552E+17,10/21/18 20:55,0,0,0
474482133,10/21/18 20:55,0,0,-1
1.02665E+18,10/21/18 20:55,0,0,-0.05
4473802280,10/21/18 20:55,0,0,0
96442308,10/21/18 20:55,0,0,0
635753163,10/21/18 20:55,0.3,0,0
171299971,10/21/18 20:55,0,0,0
158559905,10/21/18 20:54,0,0,0
146172288,10/21/18 20:53,0,0,-0.233333333
2287286563,10/21/18 20:53,0,0,0
606338413,10/21/18 20:53,0,0,0
7.40608E+17,10/21/18 20:53,0,0,0
1.04975E+18,10/21/18 20:53,0,0,-0.4
201915966,10/21/18 20:53,0,0,0
7.41988E+17,10/21/18 20:53,0.285714286,0,0
2999432241,10/21/18 20:52,0,0,0
9.83506E+17,10/21/18 20:52,0,0,0
1476261764,10/21/18 20:52,0,0,0
51684249,10/21/18 20:52,0.5,0,0
1.03526E+18,10/21/18 20:52,0.433333333,0,0
8.88085E+17,10/21/18 20:52,0,0,0
1.00708E+18,10/21/18 20:52,0,0,0
7.52713E+17,10/21/18 20:51,0,0,0
2940920465,10/21/18 20:51,0.35,0,0
8.92508E+17,10/21/18 20:51,0,0,0
7.95919E+17,10/21/18 20:51,1,0,0
1.01859E+18,10/21/18 20:51,0,0,0
9.45324E+17,10/21/18 20:51,0,0,0
1905212796,10/21/18 20:50,0,0,0
8.1441E+17,10/21/18 20:50,0.214285714,0,0
3397040789,10/21/18 20:50,0,0,0
8.41761E+17,10/21/18 20:50,0,0,0
1526354208,10/21/18 20:50,0,0,-0.5
8.88085E+17,10/21/18 20:50,0.7,0,0
77650856,10/21/18 20:50,0.056666667,0,0
255204660,10/21/18 20:50,0,0,0
16788263,10/21/18 20:50,0.55,0,0
487315548,10/21/18 20:49,0,0,0
8.43232E+17,10/21/18 20:49,0,0,0
8.87025E+17,10/21/18 20:49,0.25,0,0
8.51745E+17,10/21/18 20:49,0,0,0
3020483667,10/21/18 20:49,0,0,0
7.78962E+17,10/21/18 20:49,0.166666667,0,0
1.00009E+18,10/21/18 20:49,0,0,0
28062136,10/21/18 20:48,0,0,-0.083333333
9.93074E+17,10/21/18 20:48,0.045454545,0,0
4795443079,10/21/18 20:48,0,0,-0.2
790814382,10/21/18 20:48,0,0,0
8.85958E+17,10/21/18 20:48,0,0,0
8.15242E+17,10/21/18 20:48,0,0,-0.208333333
8.39621E+17,10/21/18 20:48,0,0,0
211265219,10/21/18 20:48,0.6,0,0
4902848174,10/21/18 20:48,0.5,0,0
35473783,10/21/18 20:48,0,0,0
426816062,10/21/18 20:48,0.8,0,0
9.82649E+17,10/21/18 20:48,0,0,0
762438884,10/21/18 20:48,0.6,0,0
167507211,10/21/18 20:48,0.2,0,0
1.05258E+18,10/21/18 20:47,0,0,0
3020483667,10/21/18 20:47,0,0,0
8.55114E+17,10/21/18 20:47,0.136363636,0,0
92148124,10/21/18 20:47,0,0,0
2288985931,10/21/18 20:47,0,0,0
9.77965E+17,10/21/18 20:46,0,0,-0.433333333
4561413374,10/21/18 20:46,0.1,0,0
9.9199E+17,10/21/18 20:46,0.6,0,0
1724457774,10/21/18 20:46,0,0,-0.15
322956372,10/21/18 20:46,0,0,0
3941598513,10/21/18 20:45,0.255555556,0,0
7.71723E+17,10/21/18 20:45,0,0,0
1580980387,10/21/18 20:45,0,0,0
1242171468,10/21/18 20:45,0,0,-0.5
2571217828,10/21/18 20:45,0,0,0
8.7734E+17,10/21/18 20:45,0,0,0
217187446,10/21/18 20:44,0,0,0
2479208095,10/21/18 20:44,0,0,0
9.17114E+17,10/21/18 20:44,0,0,-0.065833333
2288985931,10/21/18 20:44,0,0,0
3345957741,10/21/18 20:44,0,0,-0.116666667
792972187,10/21/18 20:44,0,0,0
271801563,10/21/18 20:43,0.4,0,0
1420056228,10/21/18 20:43,0,0,0
531570903,10/21/18 20:43,0,0,0
1.03168E+18,10/21/18 20:43,0.375,0,0
725144641,10/21/18 20:43,0,0,-0.8
300684169,10/21/18 20:43,0,0,-0.154166667
2895030054,10/21/18 20:43,0,0,-0.6
7.06285E+17,10/21/18 20:43,0,0,0
3548914333,10/21/18 20:43,0.35,0,0
2856852051,10/21/18 20:43,0.25,0,0
89618957,10/21/18 20:43,0,0,0
451368504,10/21/18 20:42,0,0,0
806445499,10/21/18 20:42,0,0,0
350733843,10/21/18 20:42,0.4,0,0
3180905845,10/21/18 20:42,0.136363636,0,0
1054041252,10/21/18 20:42,0.1,0,0
48713302,10/21/18 20:41,0,0,0
1613291521,10/21/18 20:41,0,0,0
773964390,10/21/18 20:41,0.136363636,0,0
3754075155,10/21/18 20:41,0.5,0,0
4832845649,10/21/18 20:41,0.433333333,0,0
9939462,10/21/18 20:40,0.166666667,0,0
2200462214,10/21/18 20:40,0.5,0,0
8.10872E+17,10/21/18 20:40,0.43,0,0
562437184,10/21/18 20:40,0.041666667,0,0
8.233E+17,10/21/18 20:40,0,0,-0.3
42607020,10/21/18 20:40,0,0,-0.4
61580473,10/21/18 20:40,0.1,0,0
19032473,10/21/18 20:40,0,0,-0.5
3233895408,10/21/18 20:40,0.136363636,0,0
9.21186E+17,10/21/18 20:40,0,0,0
784680042,10/21/18 20:39,0.029761905,0,0
212033172,10/21/18 20:39,0,0,0
7.84878E+17,10/21/18 20:39,0,0,0
313176618,10/21/18 20:39,0,0,0
434099629,10/21/18 20:39,0,0,-0.5
2903309073,10/21/18 20:38,0.5,0,0
4874068611,10/21/18 20:38,0,0,0
1.00725E+18,10/21/18 20:38,0.8,0,0
30550785,10/21/18 20:38,0.8,0,0
1.00862E+18,10/21/18 20:37,0,0,0
1.05368E+18,10/21/18 20:37,0.35,0,0
9.27709E+17,10/21/18 20:37,0.2,0,0
2941612821,10/21/18 20:37,0.35,0,0
8.55114E+17,10/21/18 20:37,0,0,-0.15
7.47842E+17,10/21/18 20:37,0,0,0
873944749,10/21/18 20:37,0,0,0
8.60978E+17,10/21/18 20:37,0,0,0
7.83312E+17,10/21/18 20:37,0,0,0
7.61647E+17,10/21/18 20:37,0,0,0
260801755,10/21/18 20:37,0.6,0,0
36126823,10/21/18 20:37,0,0,0
1105114100,10/21/18 20:37,0,0,-0.6
6.98876E+17,10/21/18 20:37,0,0,0
899898931,10/21/18 20:36,0.8,0,0
9.04585E+17,10/21/18 20:36,0.8,0,0
3076052887,10/21/18 20:36,0,0,0
1960976030,10/21/18 20:36,0,0,0
1.05295E+18,10/21/18 20:36,0,0,0
62762270,10/21/18 20:36,0,0,0
8.11204E+17,10/21/18 20:35,0,0,0
1.01831E+18,10/21/18 20:35,0,0,0
1960976030,10/21/18 20:35,0,0,0
357903751,10/21/18 20:35,0,0,0
9.0164E+17,10/21/18 20:35,0.136363636,0,0
9.49184E+17,10/21/18 20:35,0,0,0
4003208793,10/21/18 20:35,0,0,0
2275228560,10/21/18 20:35,0,0,0
420225939,10/21/18 20:35,0,0,0
62762270,10/21/18 20:35,0.35,0,0
9.00007E+17,10/21/18 20:35,0.1,0,0
4848266721,10/21/18 20:34,0,0,0
1037900965,10/21/18 20:34,0,0,0
8.41507E+17,10/21/18 20:34,0,0,0
340333505,10/21/18 20:34,0,0,0
8.82098E+17,10/21/18 20:34,0,0,0
29545545,10/21/18 20:34,0,0,-0.1
1.04707E+18,10/21/18 20:34,0,0,0
532480691,10/21/18 20:34,0.35,0,0
2661391278,10/21/18 20:34,0,0,0
8.94951E+17,10/21/18 20:34,0.166666667,0,0
1524505002,10/21/18 20:33,0.3,0,0
2312871863,10/21/18 20:33,0,0,0
9.64926E+17,10/21/18 20:33,0.35,0,0
70451498,10/21/18 20:33,0.033333333,0,0
271801563,10/21/18 20:33,0.4,0,0
1493656580,10/21/18 20:33,0,0,0
8.29861E+17,10/21/18 20:33,0,0,0
23228670,10/21/18 20:33,0,0,0
220807079,10/21/18 20:33,0.1,0,0
7.3905E+17,10/21/18 20:32,0,0,0
28156710,10/21/18 20:32,0,0,-0.8
9.70492E+17,10/21/18 20:32,0,0,0
91065405,10/21/18 20:32,0,0,0
1.04723E+18,10/21/18 20:32,0,0,0
2197220155,10/21/18 20:32,0,0,0
9.87341E+17,10/21/18 20:32,0,0,0
