Tweet ID,Date,Positive Sentiments,Neutral Sentiments,Negative Sentiments
459901839,10/14/18 4:54,0.123076923,0,0
7.14303E+17,10/14/18 4:51,0,0,0
319900418,10/14/18 4:43,0,0,0
33386760,10/14/18 4:27,0.166666667,0,0
778536632,10/14/18 4:23,0,0,0
2615787163,10/14/18 4:10,0,0,0
1674420954,10/14/18 3:50,0,0,0
1.02723E+18,10/14/18 3:41,0.1875,0,0
2574129041,10/14/18 3:41,0,0,0
1014172002,10/14/18 3:34,0.575,0,0
404443709,10/14/18 3:31,0.166666667,0,0
1617122150,10/14/18 3:30,0,0,0
4369070604,10/14/18 3:28,0,0,-0.625
293944456,10/14/18 3:24,0,0,0
2914872117,10/14/18 3:23,0.123076923,0,0
2557200492,10/14/18 3:22,0.166666667,0,0
1309136124,10/14/18 3:18,0,0,-0.3
354281860,10/14/18 3:18,0,0,-0.1
430359340,10/14/18 3:17,0,0,0
311644005,10/14/18 3:09,0,0,0
9.84148E+17,10/14/18 2:51,0,0,0
241387226,10/14/18 2:47,0.6,0,0
767658752,10/14/18 2:46,0,0,0
1120061436,10/14/18 2:41,0.045454545,0,0
2585177586,10/14/18 2:29,0,0,0
219857210,10/14/18 2:23,0,0,0
88262457,10/14/18 2:21,0,0,0
8.4927E+17,10/14/18 2:19,0,0,-0.045833333
9.69396E+17,10/14/18 2:14,0,0,0
1.00941E+18,10/14/18 2:13,0,0,0
9.82645E+17,10/14/18 2:09,0,0,0
3011968845,10/14/18 2:09,0.068181818,0,0
9.12203E+17,10/14/18 2:06,0,0,0
1.04063E+18,10/14/18 1:59,0,0,0
2638241188,10/14/18 1:55,0.1,0,0
9.34251E+17,10/14/18 1:51,0.2,0,0
319507869,10/14/18 1:44,0,0,0
2865078099,10/14/18 1:42,0,0,0
152146866,10/14/18 1:42,0,0,0
2185702962,10/14/18 1:41,0,0,-0.115384615
8.76494E+17,10/14/18 1:36,0,0,0
3068685593,10/14/18 1:35,0,0,0
8.60131E+17,10/14/18 1:30,0.5,0,0
1.04645E+18,10/14/18 1:29,0,0,0
3312699031,10/14/18 1:26,0,0,0
149973513,10/14/18 1:22,0,0,0
35442564,10/14/18 1:20,0.6,0,0
194149078,10/14/18 1:18,0,0,0
3351879074,10/14/18 1:18,0,0,0
4064297117,10/14/18 1:17,0,0,0
1888280456,10/14/18 1:15,0.123076923,0,0
39794101,10/14/18 1:12,0.433333333,0,0
3157125579,10/14/18 1:12,0,0,0
582723109,10/14/18 1:12,0,0,0
1.05109E+18,10/14/18 1:06,0.2,0,0
793735926,10/14/18 1:04,0,0,0
3018193958,10/14/18 1:01,0,0,0
1960878613,10/14/18 0:55,0,0,0
111556701,10/14/18 0:54,0,0,0
1931595811,10/14/18 0:54,0,0,0
2321433594,10/14/18 0:54,0,0,0
1931957833,10/14/18 0:54,0,0,0
997772880,10/14/18 0:54,0,0,0
1.01949E+18,10/14/18 0:51,0,0,0
7.15734E+17,10/14/18 0:45,0,0,0
92747035,10/14/18 0:45,0,0,-0.1
9.90268E+17,10/14/18 0:44,0,0,0
1240452462,10/14/18 0:44,0,0,0
725318318,10/14/18 0:44,0,0,0
1452567518,10/14/18 0:43,0,0,0
1.0274E+18,10/14/18 0:42,0,0,0
2882319743,10/14/18 0:42,0,0,0
8.25852E+17,10/14/18 0:37,0.357142857,0,0
1.02171E+18,10/14/18 0:37,0,0,0
427759673,10/14/18 0:35,0,0,0
487056486,10/14/18 0:33,0.5,0,0
1.00967E+18,10/14/18 0:25,0,0,0
230755721,10/14/18 0:18,0,0,0
364579436,10/14/18 0:12,0,0,-0.115384615
364579436,10/14/18 0:11,0.123076923,0,0
1.01289E+18,10/14/18 0:10,0.1,0,0
894914334,10/14/18 0:09,0,0,0
9.32844E+17,10/14/18 0:08,0,0,-1
1.00203E+18,10/14/18 0:06,0.3,0,0
9.22904E+17,10/13/18 23:58,0,0,0
1.01289E+18,10/13/18 23:55,0.0875,0,0
104048380,10/13/18 23:52,0,0,0
2162633656,10/13/18 23:52,0,0,0
9.84148E+17,10/13/18 23:51,0,0,0
1.00943E+18,10/13/18 23:51,0.166666667,0,0
349840145,10/13/18 23:50,0,0,0
1.03754E+18,10/13/18 23:50,0.9,0,0
3153354756,10/13/18 23:47,0,0,0
518528218,10/13/18 23:47,0.8,0,0
397467974,10/13/18 23:45,1,0,0
9.18343E+17,10/13/18 23:45,0.8,0,0
335156753,10/13/18 23:44,0.5,0,0
2557200492,10/13/18 23:43,1,0,0
2162633656,10/13/18 23:43,0,0,-0.2
1.03754E+18,10/13/18 23:42,1,0,0
1.0241E+18,10/13/18 23:41,0.1,0,0
7.603E+17,10/13/18 23:41,0.042857143,0,0
411516673,10/13/18 23:40,0,0,0
76692049,10/13/18 23:31,0,0,0
9.17256E+17,10/13/18 23:30,0,0,0
70288783,10/13/18 23:30,0,0,0
9.10265E+17,10/13/18 23:30,0,0,0
8.2194E+17,10/13/18 23:30,0,0,0
3247100168,10/13/18 23:29,0.5,0,0
758100662,10/13/18 23:29,0,0,-0.115384615
9.07939E+17,10/13/18 23:29,0,0,0
8.2194E+17,10/13/18 23:28,0,0,0
1670396466,10/13/18 23:28,0,0,0
9.07939E+17,10/13/18 23:28,0,0,0
9.97984E+17,10/13/18 23:28,0,0,0
2201067063,10/13/18 23:12,0.2,0,0
7.58075E+17,10/13/18 23:12,0,0,0
94961091,10/13/18 23:09,0,0,-0.115384615
191545679,10/13/18 23:05,0,0,-0.2
2969641056,10/13/18 23:02,0.4,0,0
298327148,10/13/18 22:59,0.6,0,0
612242909,10/13/18 22:54,0.6,0,0
1626240619,10/13/18 22:53,0.8,0,0
1626240619,10/13/18 22:48,0,0,0
1.02393E+18,10/13/18 22:46,0,0,0
349078053,10/13/18 22:45,0,0,-0.0375
1041779431,10/13/18 22:45,0.2,0,0
546878575,10/13/18 22:44,0,0,0
1.02393E+18,10/13/18 22:35,0.166666667,0,0
2751408582,10/13/18 22:31,0,0,0
3309049515,10/13/18 22:31,0,0,-0.75
387339834,10/13/18 22:26,0,0,0
44543772,10/13/18 22:21,0,0,0
8.06643E+17,10/13/18 22:13,0.166666667,0,0
1.02393E+18,10/13/18 22:12,0,0,0
234533066,10/13/18 22:09,0.6,0,0
1.04324E+18,10/13/18 22:08,0,0,-0.5
9.13181E+17,10/13/18 22:06,0.35,0,0
8.92168E+17,10/13/18 22:06,0,0,0
417432206,10/13/18 22:05,0,0,-0.125
7.18628E+17,10/13/18 22:04,0,0,-0.18
1.0274E+18,10/13/18 21:55,0.166666667,0,0
473664871,10/13/18 21:52,0,0,0
431325197,10/13/18 21:47,0,0,0
2754914127,10/13/18 21:47,0,0,0
3004614046,10/13/18 21:45,0,0,-0.3
2558795181,10/13/18 21:44,0,0,0
1.02319E+18,10/13/18 21:43,0,0,0
3147562429,10/13/18 21:42,0.2,0,0
8.72824E+17,10/13/18 21:32,0,0,0
2583135222,10/13/18 21:32,0,0,0
1738812961,10/13/18 21:26,0.3,0,0
9.77992E+17,10/13/18 21:25,0,0,0
14781194,10/13/18 21:20,0.4,0,0
1062583830,10/13/18 21:16,0.525,0,0
8.13057E+17,10/13/18 21:16,0,0,-0.166666667
1225304089,10/13/18 21:13,0,0,-0.5
432071722,10/13/18 21:12,0,0,-1
292271083,10/13/18 21:11,5.55E-17,0,0
716406198,10/13/18 21:11,0,0,0
9.39589E+17,10/13/18 21:07,0,0,0
8.96819E+17,10/13/18 21:02,0.8,0,0
1703610746,10/13/18 20:57,0.2,0,0
2215413678,10/13/18 20:57,0,0,-0.35
8.86379E+17,10/13/18 20:53,0,0,0
4561413374,10/13/18 20:51,0.4,0,0
1572154358,10/13/18 20:43,0,0,-0.115384615
337833609,10/13/18 20:38,0,0,-0.115384615
8.81523E+17,10/13/18 20:35,0,0,0
4517951,10/13/18 20:34,0.55,0,0
859328636,10/13/18 20:26,0.196590909,0,0
8.82178E+17,10/13/18 20:13,0.2,0,0
2366697517,10/13/18 20:12,0,0,0
1205730379,10/13/18 20:11,0,0,0
1706837190,10/13/18 20:09,0.6,0,0
3911808688,10/13/18 20:07,0,0,0
623983043,10/13/18 20:02,0,0,0
60159356,10/13/18 19:58,0.1,0,0
3311261316,10/13/18 19:58,0.4,0,0
1.0067E+18,10/13/18 19:55,0,0,0
8.62311E+17,10/13/18 19:50,0,0,0
1648293440,10/13/18 19:49,0,0,0
378337183,10/13/18 19:42,0,0,0
1317361772,10/13/18 19:41,0.123076923,0,0
2707367052,10/13/18 19:37,0,0,0
1291993712,10/13/18 19:29,0.5,0,0
2287289809,10/13/18 19:25,0,0,0
3805181474,10/13/18 19:19,0,0,0
9.38171E+17,10/13/18 19:17,0,0,0
2262992157,10/13/18 19:17,0.123076923,0,0
4429408395,10/13/18 19:15,0,0,0
2673715896,10/13/18 19:14,0.8,0,0
186618262,10/13/18 19:13,0,0,-1
800558197,10/13/18 19:12,0,0,0
511163950,10/13/18 19:11,0,0,0
467835051,10/13/18 19:09,0,0,0
166866085,10/13/18 19:06,0.095238095,0,0
3308106182,10/13/18 19:06,0,0,0
290217687,10/13/18 19:06,0.142857143,0,0
800558197,10/13/18 19:04,0.1,0,0
7.09174E+17,10/13/18 19:03,1,0,0
7.42957E+17,10/13/18 19:00,0,0,-0.166666667
2218556806,10/13/18 19:00,0,0,-0.2
165507456,10/13/18 18:59,0,0,0
1.01502E+18,10/13/18 18:59,0.1,0,0
101238264,10/13/18 18:54,0,0,0
315377773,10/13/18 18:38,0.375,0,0
7.74436E+17,10/13/18 18:38,0,0,0
305248905,10/13/18 18:37,0.370833333,0,0
230755721,10/13/18 18:34,0,0,0
195509021,10/13/18 18:34,0,0,0
9.0164E+17,10/13/18 18:33,0.136363636,0,0
8.96819E+17,10/13/18 18:32,0.3,0,0
2428847277,10/13/18 18:31,0.2,0,0
2373014143,10/13/18 18:31,0,0,0
9.26935E+17,10/13/18 18:29,0,0,0
137373121,10/13/18 18:29,0,0,0
86065859,10/13/18 18:28,0,0,0
2557200492,10/13/18 18:27,0,0,-0.625
381182248,10/13/18 18:27,0,0,-0.115384615
146966893,10/13/18 18:25,0,0,0
195034670,10/13/18 18:25,0,0,0
7.75712E+17,10/13/18 18:24,0,0,0
1428461444,10/13/18 18:23,0,0,0
2960186524,10/13/18 18:22,0,0,0
25783750,10/13/18 18:18,0.123076923,0,0
130780826,10/13/18 18:17,0,0,0
3180905845,10/13/18 18:15,0.136363636,0,0
1023704125,10/13/18 18:15,0.168181818,0,0
189834446,10/13/18 18:08,0,0,0
2373014143,10/13/18 18:05,0,0,0
551109729,10/13/18 18:03,0.123076923,0,0
4852419852,10/13/18 17:57,0,0,0
4797080188,10/13/18 17:55,0,0,0
68366844,10/13/18 17:54,0,0,-0.071428571
7.47116E+17,10/13/18 17:50,0,0,0
65859751,10/13/18 17:40,0,0,0
374854928,10/13/18 17:40,0,0,0
9.81657E+17,10/13/18 17:36,0,0,0
116434965,10/13/18 17:36,0,0,0
189185251,10/13/18 17:34,0.136363636,0,0
107334937,10/13/18 17:32,0,0,0
194149078,10/13/18 17:32,0,0,0
590461569,10/13/18 17:31,0.166666667,0,0
86065859,10/13/18 17:28,0,0,0
634656884,10/13/18 17:28,0.16,0,0
7.39503E+17,10/13/18 17:26,0,0,-1
19290456,10/13/18 17:24,0,0,-0.3
9.3382E+17,10/13/18 17:24,0.35,0,0
19290456,10/13/18 17:21,0,0,0
1557576824,10/13/18 17:20,0,0,0
9.87344E+17,10/13/18 17:18,0,0,0
3303453591,10/13/18 17:08,0.633333333,0,0
365785340,10/13/18 17:05,0.3,0,0
192288057,10/13/18 17:01,0,0,0
8.70528E+17,10/13/18 17:00,0,0,0
2253696978,10/13/18 17:00,0,0,0
570642208,10/13/18 16:58,0,0,0
20412641,10/13/18 16:58,0,0,0
411480256,10/13/18 16:58,0,0,0
346109083,10/13/18 16:58,0.4,0,0
9.71027E+17,10/13/18 16:57,0,0,-0.714285714
1671079092,10/13/18 16:52,0,0,-0.6
4561413374,10/13/18 16:48,0,0,0
8.99469E+17,10/13/18 16:47,0,0,0
2272935948,10/13/18 16:47,0.25,0,0
330115136,10/13/18 16:42,0.2,0,0
42689736,10/13/18 16:42,0,0,0
765436218,10/13/18 16:41,0.233333333,0,0
1521509443,10/13/18 16:41,0,0,-0.5
2346056696,10/13/18 16:36,0,0,-0.4
9.95655E+17,10/13/18 16:35,0,0,0
2440906312,10/13/18 16:35,0,0,0
315260724,10/13/18 16:35,0,0,0
9.33197E+17,10/13/18 16:33,0,0,0
9.90665E+17,10/13/18 16:32,0.6,0,0
311427238,10/13/18 16:27,0,0,-0.291666667
2962375979,10/13/18 16:25,0.568181818,0,0
3960738269,10/13/18 16:23,0,0,0
24762904,10/13/18 16:20,0,0,0
152335029,10/13/18 16:18,0.5,0,0
19290456,10/13/18 16:18,0,0,-0.145833333
137173002,10/13/18 16:17,0,0,-1
149825769,10/13/18 16:17,0.8,0,0
19290456,10/13/18 16:16,0.285714286,0,0
7.72502E+17,10/13/18 16:14,0.227272727,0,0
163291355,10/13/18 16:12,0.283333333,0,0
8.13106E+17,10/13/18 16:10,0.2,0,0
2605017405,10/13/18 16:08,0,0,0
3851753715,10/13/18 16:05,0,0,0
2226436232,10/13/18 16:04,0,0,-0.2
1.03643E+18,10/13/18 16:03,0,0,0
562277970,10/13/18 16:00,0.283333333,0,0
3383515091,10/13/18 15:59,0.214285714,0,0
8.6115E+17,10/13/18 15:58,0,0,0
2947636661,10/13/18 15:58,0,0,-0.115384615
2754914127,10/13/18 15:57,0.166666667,0,0
30814801,10/13/18 15:54,0,0,0
765436218,10/13/18 15:54,0,0,0
54311966,10/13/18 15:51,0,0,0
463144384,10/13/18 15:50,1,0,0
28431870,10/13/18 15:50,0,0,-0.166666667
9.35945E+17,10/13/18 15:48,0.4,0,0
124215722,10/13/18 15:46,0,0,0
1.00588E+18,10/13/18 15:42,0,0,0
8.30622E+17,10/13/18 15:40,0.375,0,0
1.03355E+18,10/13/18 15:33,0,0,0
240333231,10/13/18 15:32,0,0,0
344256374,10/13/18 15:31,0,0,0
127279340,10/13/18 15:29,0,0,0
130780826,10/13/18 15:28,0.047916667,0,0
236422033,10/13/18 15:28,0,0,0
397467974,10/13/18 15:28,0.283333333,0,0
1155110268,10/13/18 15:28,0.8,0,0
236422033,10/13/18 15:27,0,0,0
1.04897E+18,10/13/18 15:27,0,0,0
323233038,10/13/18 15:23,0.5,0,0
1315408603,10/13/18 15:23,1,0,0
29059935,10/13/18 15:20,0,0,-0.2
tweet_id,created,0,0,0
7.28297E+17,10/16/18 5:13,0,0,-0.2
1.02171E+18,10/16/18 5:08,0.136363636,0,0
7.22185E+17,10/16/18 5:04,0.5,0,0
1.0317E+18,10/16/18 5:03,0.136363636,0,0
8.46972E+17,10/16/18 4:45,0,0,0
86065859,10/16/18 4:45,0,0,0
500084598,10/16/18 4:44,0,0,0
355717978,10/16/18 4:42,0.6,0,0
7.17049E+17,10/16/18 4:40,0,0,0
4395016932,10/16/18 4:36,0,0,-0.145833333
236422033,10/16/18 4:31,0,0,0
2607837870,10/16/18 4:28,0,0,-0.4
2947776279,10/16/18 4:26,0.2,0,0
1.04535E+18,10/16/18 4:18,0,0,0
1137751327,10/16/18 4:06,0,0,0
7.4032E+17,10/16/18 4:06,0,0,0
9.34423E+17,10/16/18 3:45,0,0,0
4427072773,10/16/18 3:35,0.5,0,0
39609983,10/16/18 3:34,0,0,0
1603586515,10/16/18 3:23,0,0,0
43165415,10/16/18 3:20,0.136363636,0,0
420875454,10/16/18 3:09,0,0,0
7.86991E+17,10/16/18 3:07,0,0,0
31327090,10/16/18 3:06,0,0,0
54529748,10/16/18 3:05,0,0,0
420875454,10/16/18 3:04,0,0,0
27195582,10/16/18 2:44,0.136363636,0,0
2187966141,10/16/18 2:36,0,0,0
1.00943E+18,10/16/18 2:34,0,0,0
538248212,10/16/18 2:32,0.166666667,0,0
7.34538E+17,10/16/18 2:25,0,0,0
9.48287E+17,10/16/18 2:17,0,0,0
1311405174,10/16/18 2:16,0,0,0
1857693794,10/16/18 2:11,0,0,0
1.04588E+18,10/16/18 1:57,0.1,0,0
9.74793E+17,10/16/18 1:56,0.2,0,0
1.05195E+18,10/16/18 1:31,0.45,0,0
194149078,10/16/18 1:19,0,0,0
1034773964,10/16/18 1:11,0,0,-0.115384615
760423820,10/16/18 1:03,0,0,0
236422033,10/16/18 1:01,0,0,0
1105284948,10/16/18 0:59,0,0,0
1210253708,10/16/18 0:56,0.283333333,0,0
390139515,10/16/18 0:54,0,0,0
3347576925,10/16/18 0:53,0,0,0
4273829129,10/16/18 0:47,0.068181818,0,0
210057520,10/16/18 0:37,0,0,0
9.5942E+17,10/16/18 0:25,0,0,0
8.70797E+17,10/16/18 0:16,0,0,0
94479221,10/16/18 0:16,0,0,-0.2
1.04651E+18,10/16/18 0:16,0.2,0,0
2366374026,10/16/18 0:12,0,0,0
417432206,10/16/18 0:09,0,0,0
9.51338E+17,10/16/18 0:03,0.136363636,0,0
2842086796,10/15/18 23:49,0.123076923,0,0
3266168893,10/15/18 23:41,0,0,0
1722951163,10/15/18 23:28,0,0,0
172260651,10/15/18 23:23,0,0,-0.1
3285735528,10/15/18 23:21,0,0,0
3643461676,10/15/18 23:19,0,0,0
8.17497E+17,10/15/18 23:05,0,0,0
3712340957,10/15/18 22:44,0.75,0,0
50687101,10/15/18 22:35,0,0,-0.2
9.5127E+17,10/15/18 22:14,0,0,0
3271540051,10/15/18 22:12,0,0,0
1.02916E+18,10/15/18 22:08,0.395238095,0,0
154240011,10/15/18 22:06,0,0,0
1.0068E+18,10/15/18 21:52,0,0,0
441796984,10/15/18 21:29,0,0,0
117457565,10/15/18 21:25,0,0,0
29061025,10/15/18 21:16,0,0,0
1137751327,10/15/18 21:14,0,0,0
1006256096,10/15/18 21:13,0,0,-0.175
2358458547,10/15/18 21:11,0,0,0
945756343,10/15/18 21:07,0,0,0
1143766556,10/15/18 21:06,0,0,0
3233577634,10/15/18 21:05,0,0,0
2543641769,10/15/18 21:04,0.6,0,0
713048111,10/15/18 21:01,0,0,0
9.92889E+17,10/15/18 20:56,0,0,-0.3125
1.04077E+18,10/15/18 20:54,0.5,0,0
19063323,10/15/18 20:40,0,0,0
2368167096,10/15/18 20:33,0,0,0
265451494,10/15/18 20:32,0,0,0
16259251,10/15/18 20:30,0,0,-0.083333333
24831839,10/15/18 20:28,0,0,0
924588139,10/15/18 20:25,0,0,0
1.02082E+18,10/15/18 20:23,0,0,0
7.4317E+17,10/15/18 20:04,0.5,0,0
1.04336E+18,10/15/18 19:58,0,0,0
7.28627E+17,10/15/18 19:57,0.5,0,0
7.28627E+17,10/15/18 19:54,0,0,0
326980514,10/15/18 19:43,0,0,-0.183333333
278582197,10/15/18 19:41,0,0,0
1.05134E+18,10/15/18 19:33,0,0,0
8.62623E+17,10/15/18 19:28,0.516666667,0,0
7.02044E+17,10/15/18 19:28,0,0,0
149276509,10/15/18 19:25,0,0,-0.108333333
248217695,10/15/18 19:22,0,0,0
1917516452,10/15/18 19:22,0.5,0,0
911307038,10/15/18 19:22,0.123076923,0,0
1.04331E+18,10/15/18 19:22,0,0,0
545678163,10/15/18 19:21,0,0,0
1027243340,10/15/18 19:21,0,0,0
2850717231,10/15/18 19:21,0,0,0
3838342935,10/15/18 19:20,0.2,0,0
1521375355,10/15/18 19:18,0,0,0
104732591,10/15/18 19:12,0,0,-0.115384615
1522153146,10/15/18 19:11,0.5,0,0
258788892,10/15/18 19:09,0,0,-0.558333333
1.02719E+18,10/15/18 19:07,0,0,0
1883961578,10/15/18 19:07,0,0,0
264926447,10/15/18 19:05,0.8,0,0
7.52144E+17,10/15/18 19:04,0,0,-0.2
232740479,10/15/18 19:02,0,0,-0.05
258788892,10/15/18 18:57,0,0,0
2157695890,10/15/18 18:53,0,0,0
258788892,10/15/18 18:53,0,0,-0.166666667
98572780,10/15/18 18:33,0,0,0
1020058453,10/15/18 18:31,0.25,0,0
634656884,10/15/18 18:29,0,0,0
1485248274,10/15/18 18:29,0.5,0,0
8.91049E+17,10/15/18 18:28,0,0,0
65551087,10/15/18 18:26,0,0,0
9.49786E+17,10/15/18 18:18,0,0,0
9.02922E+17,10/15/18 18:05,0,0,0
135236738,10/15/18 17:51,0,0,0
7.89478E+17,10/15/18 17:51,0,0,0
3784621,10/15/18 17:51,0,0,0
2231899321,10/15/18 17:50,0,0,0
464504081,10/15/18 17:47,0,0,0
111417441,10/15/18 17:42,0,0,0
3319985717,10/15/18 17:41,0,0,0
3044665445,10/15/18 17:38,0,0,0
85862020,10/15/18 17:36,0,0,0
3247100168,10/15/18 17:28,0,0,0
1.02403E+18,10/15/18 17:26,0.136363636,0,0
8.47887E+17,10/15/18 17:19,0,0,0
9.03163E+17,10/15/18 17:15,0,0,0
2980431143,10/15/18 17:13,0,0,0
3935154977,10/15/18 17:10,0,0,0
514163035,10/15/18 17:03,0,0,0
1463271912,10/15/18 17:01,0,0,0
979557433,10/15/18 16:59,0,0,-0.625
2162830923,10/15/18 16:55,0.7,0,0
229220040,10/15/18 16:44,0,0,0
380648579,10/15/18 16:41,0,0,0
2763306889,10/15/18 16:33,0.290909091,0,0
2763306889,10/15/18 16:30,0.6,0,0
1.0224E+18,10/15/18 16:27,0.243181818,0,0
8.4927E+17,10/15/18 16:24,0.5,0,0
223805363,10/15/18 16:20,0,0,0
889951994,10/15/18 16:17,0.3,0,0
3048878177,10/15/18 16:15,0,0,0
3389659180,10/15/18 16:13,0,0,0
3048878177,10/15/18 16:12,0,0,0
252369308,10/15/18 16:02,0,0,0
2165545648,10/15/18 15:59,0,0,-0.115384615
2097571,10/15/18 15:54,0,0,0
8.76494E+17,10/15/18 15:53,0.125,0,0
1.00497E+18,10/15/18 15:51,0,0,-0.6
1638909296,10/15/18 15:49,0.4,0,0
9.12777E+17,10/15/18 15:37,0,0,-0.75
54238605,10/15/18 15:29,0,0,-0.115384615
4057752438,10/15/18 15:28,0,0,0
7.58812E+17,10/15/18 15:23,0,0,-0.8
8.61352E+17,10/15/18 15:23,0.136363636,0,0
2309959294,10/15/18 15:22,0,0,0
251330822,10/15/18 15:07,0.6,0,0
32723431,10/15/18 14:55,0,0,0
7.3637E+17,10/15/18 14:53,0,0,-0.302083333
326002918,10/15/18 14:51,0,0,-0.133333333
388950719,10/15/18 14:42,0,0,0
7.75465E+17,10/15/18 14:41,0.25,0,0
35796986,10/15/18 14:39,1,0,0
2916084152,10/15/18 14:22,0,0,0
65786545,10/15/18 14:17,0,0,0
716406198,10/15/18 14:16,0,0,0
571113801,10/15/18 14:13,0,0,0
189575751,10/15/18 14:08,0,0,0
22366443,10/15/18 13:59,0,0,0
872728712,10/15/18 13:53,0.136363636,0,0
49750313,10/15/18 13:53,0,0,0
19063323,10/15/18 13:51,0,0,0
86065859,10/15/18 13:41,0,0,0
21351506,10/15/18 13:40,0,0,0
149825769,10/15/18 13:33,0,0,0
9.0367E+17,10/15/18 13:28,0,0,0
2351600736,10/15/18 13:24,0,0,0
2302718982,10/15/18 13:24,0,0,0
192870368,10/15/18 13:17,0,0,0
1.03661E+18,10/15/18 13:13,0,0,0
2328964976,10/15/18 13:10,0,0,0
1.03743E+18,10/15/18 13:09,0.15,0,0
21547309,10/15/18 13:07,0,0,0
58791472,10/15/18 13:00,0.8,0,0
1.00603E+18,10/15/18 12:56,0.5,0,0
9.50917E+17,10/15/18 12:52,0,0,-0.166666667
1.04758E+18,10/15/18 12:47,0,0,0
573918122,10/15/18 12:46,0,0,0
704087240,10/15/18 12:46,0.136363636,0,0
9.46177E+17,10/15/18 12:27,0,0,0
1103469038,10/15/18 12:23,0,0,0
1.01115E+18,10/15/18 12:21,0.136363636,0,0
36163152,10/15/18 12:20,0,0,0
2636257478,10/15/18 12:20,0,0,0
222625270,10/15/18 12:19,0,0,0
1.01689E+18,10/15/18 12:18,0,0,0
2316352886,10/15/18 12:17,0,0,0
1416301766,10/15/18 12:16,0,0,0
3044665445,10/15/18 12:15,0,0,0
594080135,10/15/18 12:13,0.125,0,0
468469644,10/15/18 12:11,0,0,0
8.32209E+17,10/15/18 12:09,0.136363636,0,0
768693522,10/15/18 12:09,0,0,0
1.01689E+18,10/15/18 11:57,0,0,0
21558351,10/15/18 11:53,0.2,0,0
261807297,10/15/18 11:53,0,0,0
145617319,10/15/18 11:51,0,0,0
2529522877,10/15/18 11:47,0,0,0
1112455891,10/15/18 11:46,0.5,0,0
9.8043E+17,10/15/18 11:34,0,0,-0.031818182
7.48854E+17,10/15/18 11:28,0,0,0
8.17599E+17,10/15/18 11:21,0.136363636,0,0
18038269,10/15/18 11:16,0.136363636,0,0
9.80364E+17,10/15/18 11:07,0.05,0,0
207697852,10/15/18 10:47,0,0,0
1718929436,10/15/18 10:35,0,0,0
267914815,10/15/18 10:14,0,0,0
8.55896E+17,10/15/18 10:13,0,0,0
236422033,10/15/18 10:07,0,0,0
1.04885E+18,10/15/18 9:47,0,0,0
1.00552E+18,10/15/18 9:43,0,0,0
38701510,10/15/18 9:39,0.2,0,0
9.19969E+17,10/15/18 9:08,0,0,0
2843921248,10/15/18 8:59,0.166666667,0,0
262836675,10/15/18 8:43,0,0,-0.155555556
96920215,10/15/18 8:32,0,0,0
236422033,10/15/18 8:26,0,0,0
267914815,10/15/18 8:16,0,0,0
8.58712E+17,10/15/18 8:12,0,0,-0.166666667
3166154407,10/15/18 8:11,0,0,0
558530050,10/15/18 7:59,0,0,0
35697740,10/15/18 7:37,0.166666667,0,0
1277570270,10/15/18 7:20,0,0,0
35279688,10/15/18 7:16,0,0,0
7.73371E+17,10/15/18 6:57,0,0,-0.115384615
756510325,10/15/18 6:42,0,0,0
48222920,10/15/18 6:28,0.5,0,0
9.89745E+17,10/15/18 5:55,0,0,0
149825769,10/15/18 5:38,0,0,0
3127169940,10/15/18 5:37,0.5,0,0
711843930,10/15/18 5:22,0.35,0,0
374669381,10/15/18 5:16,0.7,0,0
361448624,10/15/18 4:56,0,0,-0.115384615
2448160206,10/15/18 4:55,0.2,0,0
9.65517E+17,10/15/18 4:54,0,0,0
35315277,10/15/18 4:52,0.136363636,0,0
547713856,10/15/18 4:46,0.1875,0,0
2444960228,10/15/18 4:40,0.5,0,0
226495737,10/15/18 4:34,0,0,0
8.57762E+17,10/15/18 4:29,0.7,0,0
4870976367,10/15/18 4:24,0,0,-0.2
192288057,10/15/18 4:12,0.136363636,0,0
940195944,10/15/18 4:09,0.2,0,0
233037633,10/15/18 3:56,0.483333333,0,0
973269186,10/15/18 3:55,0,0,0
7.8696E+17,10/15/18 3:50,0,0,0
39577646,10/15/18 3:42,0,0,0
827926069,10/15/18 3:30,0,0,0
827926069,10/15/18 3:27,0,0,-0.375
2403666971,10/15/18 3:22,0.2,0,0
827926069,10/15/18 3:19,0,0,0
16103606,10/15/18 3:14,0,0,0
8.99974E+17,10/15/18 3:05,0.6,0,0
3054495512,10/15/18 2:55,0,0,0
1.02847E+18,10/15/18 2:42,0.2,0,0
9.27225E+17,10/15/18 2:41,0.7,0,0
1614053906,10/15/18 2:41,0.5,0,0
318349860,10/15/18 2:39,0,0,0
1614053906,10/15/18 2:38,0.5,0,0
3253187197,10/15/18 2:37,0.125,0,0
1.02179E+18,10/15/18 2:29,0,0,0
423718922,10/15/18 2:28,0,0,0
9.51987E+17,10/15/18 2:06,0.055555556,0,0
598633619,10/15/18 1:59,0.166666667,0,0
1967614692,10/15/18 1:58,0.123076923,0,0
392843167,10/15/18 1:56,0,0,-0.115384615
2287693766,10/15/18 1:49,0,0,0
8.79133E+17,10/15/18 1:43,0,0,0
7.66506E+17,10/15/18 1:40,0,0,0
634122130,10/15/18 1:40,0,0,0
2252246261,10/15/18 1:34,0.35,0,0
3338251114,10/15/18 1:28,0,0,0
