tweet_id,created,tweet,location,Hashtags
72363058,2018-10-16 04:06:53,Y’all. Kanye West is legit losing his mind right before us. Is no one trying to help this man?,NO[LA]👉🏾 ATL,[]
2896272071,2018-10-16 04:06:50,@kaitlancollins @TMSantistevan (Unless a woman) he’ll believe any man who tells a convenient story. Trump now shops… https://t.co/XaFEgEi0oj,United States,[]
1618999765,2018-10-16 04:06:47,Rogers should ask Kanye about his #MAGA hat wearing proud brothers https://t.co/nM8tKw0UWQ,Burque ,"[{'text': 'MAGA', 'indices': [34, 39]}]"
539607049,2018-10-16 04:06:45,"@CyrusMMcQueen Kanye is behaving like a punk who married into the west coast mob kissing up to The Godfather.....oh, never mind",earth,[]
14262528,2018-10-16 04:06:43,"Kanye did this, now thank him! https://t.co/B6GTnANgmO","Atlanta, Georgia",[]
535571317,2018-10-16 04:06:39,@adrianaactually make kanye 2006 again,earth,[]
605205208,2018-10-16 04:06:39,Kanye West gives Ugandan leader pair of trainers on trip to east African country.  Did he want their signatures on… https://t.co/Fi6Epv3DF6,,[]
444903098,2018-10-16 04:06:39,@_fethers @kanye He should. I hope he makes something of himself some day.,"Texas, USA",[]
230322777,2018-10-16 04:06:33,"I had visions of makin a classic, then my world turned black
Like I was starin' out of Stevie Wonder's glasses
It's… https://t.co/qqpRKUzIRu",Springfield il,[]
977277011398922240,2018-10-16 04:06:21,@krassenstein Why hasn't anyone told Kanye to stick to making music and weird clothing?,Ancestral Plane,[]
272617601,2018-10-16 04:06:17,"מתי פיונה אפל הפכה רשמית ל- leave britney alone ?
Fiona Apple has a message for Kanye West https://t.co/A8SYW4d2NF",tel aviv,[]
883293422462922753,2018-10-16 04:06:16,Diamond and Silk to Kanye West: ‘Don’t Stop Talking’ https://t.co/oMfqqn23g6 https://t.co/cUgxPNAsQR,EVERYWHERE,[]
110071965,2018-10-16 04:06:08,"""The Democrats' Soviet Insane Asylum for Kanye""  https://t.co/EYJrsAwtjG",sf bay area Gab.ai/SpiritWise,[]
169515950,2018-10-16 04:06:02,"@joshrogin @KarenAttiah You know what they say. "" Money talks and BS walks."" Some people can be friends with anyone… https://t.co/3LZ2gI06d2","Hawaii, USA",[]
314777476,2018-10-16 04:06:00,Nigga FUCK KANYE https://t.co/dSIwSX1Wyk,,[]
1027449497998290944,2018-10-16 04:05:59,@TribeEphraim @Tip He said im not kanye as if he thats special that trump would ask. This hoodrat wanna be rapper i… https://t.co/AFGoNcko7c,"New Jersey, USA",[]
894796095531962368,2018-10-16 04:05:58,"1. Kanye West
2. Kendrick Lamar
3. xxxtentacion 
4. Andre 3000
5. Lil Wayne","Gwinnett County, Ga",[]
2919945697,2018-10-16 04:05:54,Headed To The Sunken Place to save Kanye....,,[]
371179844,2018-10-16 04:05:50,"* 2 months later*
”I am the only one with original Yeesys signed by Kim and Kanye. Bobi Wine alina ki? “ - Bebe Coo… https://t.co/3am1DN5g9L","Kampala, Uganda",[]
33419826,2018-10-16 04:05:48,#dems go ape about Kanye using Mo-Fo in the oval office. Rahm Emanuel used the term MANY times while visiting there… https://t.co/COvXCuGqLJ,Chula Vista CA,"[{'text': 'dems', 'indices': [0, 5]}]"
21112127,2018-10-16 04:05:47,"#Kanye clothing line is #Horrible like, wtf!? Pray for that man. From the clothes to the beliefs etc, smh, pray for #kanyewest smh.",West Coast/Chi-Town 4 Life Tho,"[{'text': 'Kanye', 'indices': [0, 6]}, {'text': 'Horrible', 'indices': [24, 33]}, {'text': 'kanyewest', 'indices': [116, 126]}]"
275863515,2018-10-16 04:05:44,"Obama called Kanye a jackass. TWICE. 

Obama dragged Trump during remarks at a fucking dinner. 

I get it guys. I get it.","Detroit, Michigan USA",[]
312587343,2018-10-16 04:05:44,Kanye and M7 🤷🏿‍♂️,"Nairobi, Kenya",[]
3434512990,2018-10-16 04:05:42,"@jemelehill @Drake To the dudes saying kanye is their brother &amp; they love him, cool, but should believe him saying… https://t.co/PRUsqVPC0q",,[]
33419826,2018-10-16 04:05:39,The #cnn-sters feel that Kanye being in the Oval Office is an attack on the White House. Uh huh. Because he manages… https://t.co/UEQOZPchh7,Chula Vista CA,"[{'text': 'cnn', 'indices': [4, 8]}]"
1030752810160279552,2018-10-16 04:05:31,Kanye west should to what his heart desires,"Kampala, Uganda",[]
444903098,2018-10-16 04:05:29,"@kanye @jack You got me. I’m soooooo embarrassed now because I typed @kanye and used that instead of @kanyewest 

L… https://t.co/kg93HM8flw","Texas, USA",[]
534819997,2018-10-16 04:05:27,"@hereKANYEWEST if this Kanye West, I apologize!  I TOTALLY misjudged you!  You are genius (I still don't like your… https://t.co/lzcnefMJ34",,[]
40253026,2018-10-16 04:05:20,@realDonaldTrump SAY DT WHERE IS SUPERMAN KANYE WEST TELL HIM HIS ARCH ENEMY BLACXKCOBRA CHALLENGE HIM TO A DEBATE… https://t.co/ETSlScrmEp,IN GOD'S HANDS,[]
