tweet_id,created,tweet,location,Hashtags
1025165302680707074,2018-10-15 22:28:15,@KeepDatShit100 I DONT THINK TRUMP FUCK WIT A LOTTA THOSE CRACKERS EITHER WE MUST NOT BE WATCHING THE SAME SHOW PLA… https://t.co/uCaWmT5iXf,NC,[]
22762139,2018-10-15 22:28:07,"@RealTimers @rtraister @reihan @HBO @billmaher @esglaude ... ""what if it were me"" ... would you be cool with you if… https://t.co/oZBLwcQ4Vt","Stockholm, Sweden",[]
289165166,2018-10-15 22:28:05,Haven't heard a single valid reason as to why KanYe visiting the white house was wrong. lol,"Colorado, USA",[]
569933115,2018-10-15 22:28:00,"Kanye and Khabib v Drake and Connor McGregor

Make it happen @ufc @SnoopDogg","Melbourne, Victoria",[]
291307906,2018-10-15 22:27:58,@inihelene @derek_mafs It's like he doesn't practice what he preaches... ok for Kanye but not for you.  https://t.co/9F7CChtyuw,"Texas, USA",[]
2956875099,2018-10-15 22:27:58,Kanye has actually fully lost it. What the heck 😂,United Kingdom,[]
399774230,2018-10-15 22:27:58,"*
“in the last 24 hours folks on CNN and MSNBC have called Kanye:
1) dumb
2) mentally ill
3) a house negro
4) a tok… https://t.co/XquwPwgiTN",HONG KONG,[]
4066676355,2018-10-15 22:27:57,@thedavidcrosby Hahaha. You've always been right about Kanye.,"Kansas City, MO",[]
2679940992,2018-10-15 22:27:54,Kanye West - Highlights Now Playing On https://t.co/Ro9vgnxo9L,,[]
938812585,2018-10-15 22:27:45,Why does Kanye look like he is photobombing though?  😂😂😂 https://t.co/bt8HzoLAge,"Arua Town, mostly.",[]
3377299539,2018-10-15 22:27:45,@CyrusMMcQueen Oh your gram has Kanye’s number yeah she does.,"Rhinebeck, NY",[]
4090595793,2018-10-15 22:27:44,"Ariana y Pete se separan
Kim y Kanye se separan

quien más a ver",Wonderland ,[]
25745244,2018-10-15 22:27:41,"Kanye West Rented Out Entire African Safari Lodge to Record New Album, Closed to Public https://t.co/3a7M3t2cXO","San Diego, California",[]
37260838,2018-10-15 22:27:41,Did anybody happen to notice that on CNN that it  was two black people that called  Kanye West all those racial nam… https://t.co/DbNOA67OVd,"pensacola, fla.",[]
413615087,2018-10-15 22:27:41,Great piece. It’s been fascinating watching conservatives ridicule POC opinions on Kanye’s antics as racist or part… https://t.co/JYREJngVku,"San Antonio, TX",[]
829777915306913792,2018-10-15 22:27:40,"Hahahahahahaahah😂👍

Maybe they prefer Tupac over Kanye?

I sure do https://t.co/g1YLzJ96Fj",,[]
814010953,2018-10-15 22:27:33,"Eminem told every Trump supporter to go f**k themselves.  The Left praised him, calling him “powerful”, “brave” and… https://t.co/ip4fphDfE6",Huerfano NM & Los Angeles CA,[]
1664714766,2018-10-15 22:27:32,Kanye West is a bit like marmite atm. Seems like a psycho but I’d love to spend a day with him,,[]
84376820,2018-10-15 22:27:26,"Don ""sour"" Lemon and his cast of bigots.https://t.co/n2ojzvQfyC https://t.co/eCMKgDpWEj",Washington D.C.,[]
30794822,2018-10-15 22:27:16,pretty sure this is the same Kanye..... https://t.co/S0HbySYtF5,just around the river-bend.,[]
22508874,2018-10-15 22:27:15,Dave Chappelle Says 'My Brother' Kanye West 'Shouldn't Say All That' in Support of Trump https://t.co/PJa8Iu1hnx,"Arizona, USA",[]
2993039169,2018-10-15 22:27:14,Kanye wants more than what most people want for themselves,,[]
